user_id,item_id,rating
6144,11743,2
6144,19669,5
5256,9055,4
5256,3897,3
7271,24557,5
7271,168,5
7271,1974,5
7271,14069,5
7271,7736,5
7271,9419,5
3974,1556,5
3974,12088,5
8245,973,5
8245,6423,5
8245,3241,3
8245,22,5
8245,3875,3
8245,12152,3
8245,18170,5
8245,13234,5
4171,14266,5
4171,4883,5
4171,12246,4
4171,5773,4
9949,343,5
9949,16334,5
9949,9075,5
9949,1060,5
7577,20184,3
7577,2216,5
7577,23485,5
212,4124,4
212,16520,1
212,2852,5
547,16008,4
547,11222,5
547,22036,5
547,14944,5
547,1106,5
547,834,4
7284,1378,5
7284,6359,5
7284,3328,5
7284,1572,5
7284,22266,5
9402,17287,5
9402,8507,5
9402,7028,4
9402,12337,4
371,10411,5
371,9783,5
371,15167,4
371,2763,5
10289,10813,4
10289,3071,3
8530,13301,5
8530,8950,5
8530,22697,5
10034,1350,5
10034,12096,3
10034,1275,5
10034,4515,5
10034,2310,4
10034,529,5
7378,3745,5
7378,2711,5
7378,6317,5
7378,10706,5
4330,25552,3
4330,2031,5
1688,509,5
1688,2302,5
1688,228,5
9890,3793,4
9890,11570,4
9890,11141,5
10079,228,5
10079,25091,4
10079,4804,5
9161,13466,5
9161,576,5
9161,7929,3
9161,3844,4
9161,25519,3
208,7074,5
208,18810,3
3341,6847,5
3341,4379,5
3341,10121,5
3341,19556,5
2558,25234,5
2558,1160,5
2558,6847,5
5716,6901,5
5716,14192,5
5716,509,2
5716,2798,5
5716,21962,3
6606,16043,4
6606,1398,5
6606,12822,5
6606,926,5
6606,23178,5
9681,7851,4
9681,22347,3
9681,16071,5
9681,7888,4
9681,750,5
9681,8622,4
9681,6060,5
10881,11234,1
10881,34,3
10881,228,5
10881,6365,4
4360,7911,5
4360,6643,5
4360,7356,5
133,228,1
133,1053,1
133,9087,4
886,7899,3
886,4226,4
886,7248,5
886,678,5
10021,135,3
10021,6847,5
10021,28308,5
10021,16399,5
10021,2699,5
10021,4940,5
10021,11743,5
7070,9364,5
7070,20772,5
7070,8923,5
7382,2711,5
7382,11760,5
7382,5377,3
10755,1417,5
10755,6595,5
10755,1558,5
2268,3241,4
2268,11255,4
2268,3899,4
2268,13572,4
2268,25439,4
10109,16945,5
10109,13343,5
10109,2794,4
10109,9995,3
8289,5562,5
8289,16455,4
8289,1164,4
8289,4102,4
8289,8007,5
2204,19649,5
2204,17,4
2204,1556,5
2204,6954,4
6667,22214,5
6667,24816,5
6667,9058,4
6667,22366,5
6034,3943,5
6034,228,5
6034,2258,5
6034,164,5
5660,3144,5
5660,3135,4
5660,20291,5
5660,8523,5
5660,5293,4
3339,2978,5
3339,12864,5
3339,5350,5
3339,2074,5
3339,2884,4
3339,6797,5
3339,10689,4
3339,11775,5
3339,1515,5
3339,20715,5
3339,9138,4
3339,2709,5
5365,6847,4
5365,712,4
5365,2601,4
5365,713,4
3089,26260,5
3089,3671,5
3089,3327,5
3089,17221,5
3089,8452,3
3089,22878,5
3089,681,4
3089,5627,5
3089,12170,4
3089,6872,5
3089,6117,5
3089,1571,5
3089,12003,5
8590,344,5
8590,14780,5
8590,7921,3
8590,318,5
8590,8600,5
8590,504,5
8590,8303,5
7020,7848,5
7020,25161,4
7020,26223,5
120,8554,5
120,1053,5
2161,7335,2
2161,12489,5
2161,228,5
9017,875,5
9017,6466,5
9017,167,5
9017,8658,5
5205,25000,4
5205,2101,5
5205,228,5
5205,3457,5
5205,4121,5
5205,8922,1
5205,16825,5
3004,14261,2
3004,1123,4
3004,12899,4
3004,7850,4
3004,6797,5
6822,9279,5
6822,9159,5
6822,228,5
6822,11958,5
4978,3069,5
4978,6847,5
4978,21141,5
4978,11794,5
4978,12799,4
9517,5141,5
9517,16940,5
9517,17318,5
9517,3274,5
9517,7267,5
9517,25358,5
9517,1003,5
4678,259,5
4678,9096,5
4678,18236,5
4678,16133,5
4678,19264,5
10827,2210,5
10827,24265,5
6852,9965,4
6852,2711,5
6852,1516,5
6852,5949,5
9181,8191,5
9181,16724,5
9181,1053,1
9181,7011,2
9181,2494,5
9181,2711,1
9181,529,5
9181,22174,3
9181,3806,4
9181,3050,4
9181,8038,5
9181,556,5
9181,3457,5
5478,16459,2
5478,12152,5
2686,2577,5
2686,2711,3
2686,173,5
2686,513,5
2686,9016,5
2557,1758,5
2557,14733,5
2557,1274,5
6964,11307,5
6964,354,5
6964,3409,5
9464,1190,5
9464,2711,3
2176,563,5
2176,228,3
2176,12107,3
2176,3717,5
890,9463,5
890,2308,5
890,5832,4
3472,23810,5
3472,2126,5
3472,2799,5
3472,228,5
9222,15454,5
9222,19646,5
4544,19002,5
4544,14916,5
4544,26801,5
486,228,5
486,5782,5
486,8811,5
8319,6479,5
8319,11112,5
8319,228,5
1502,19571,5
1502,5550,5
1502,240,5
1502,7074,5
1502,3804,5
1502,1053,5
1502,1336,5
1502,8327,5
1888,43,5
1888,14217,5
1888,7415,1
956,231,5
956,2928,5
3644,12720,5
3644,27223,3
3644,22718,1
3644,10516,3
1231,15504,5
1231,13594,5
1231,13586,4
1231,1961,5
5096,7949,5
5096,599,5
5096,6151,4
5096,4991,5
5096,6511,5
11500,228,5
11500,8527,5
11500,4633,5
11500,237,5
11500,3182,5
11500,5789,5
3349,1053,5
3349,12075,4
3349,10247,5
9739,8241,5
9739,9531,5
9739,3341,5
9739,12808,5
7699,15560,5
7699,2061,3
7699,16467,4
3517,7963,4
3517,7664,4
3517,27645,5
4198,3181,3
4198,11598,5
4198,178,5
4198,431,5
4198,3938,5
4198,2769,5
4198,28181,1
4198,9952,3
4198,4594,5
4198,13897,3
4198,26565,5
4198,13106,2
8805,195,5
8805,3559,5
8805,10243,5
10088,1053,5
10088,1061,5
10088,2621,2
2812,4266,5
2812,13783,5
2812,3986,5
2812,17755,5
2812,21975,5
10265,2583,5
10265,6658,5
10265,1053,1
10672,820,5
10672,5690,5
10672,17680,5
10672,11298,4
10672,28231,4
10672,10464,5
10672,22039,5
10672,2526,5
10672,231,5
10672,253,5
10672,16718,5
10672,11546,5
10672,391,5
10672,22040,4
10672,12297,5
10672,9325,5
10672,2528,4
8675,469,2
8675,11461,5
8675,13909,5
8675,2314,5
8675,274,4
8675,563,4
8675,2843,5
8675,1908,5
40,6911,3
40,354,3
40,603,5
40,5955,3
40,15645,2
7513,20542,4
7513,13962,3
7513,1326,5
1197,26453,5
1197,28133,5
1197,1772,5
10247,16480,5
10247,3224,2
10247,253,5
10247,14175,5
10247,240,4
9933,4940,4
9933,9702,3
9933,6434,5
9933,1053,5
9933,228,5
6767,13336,5
6767,5077,5
6767,20794,5
6767,8908,5
6767,11216,5
6051,1225,5
6051,1053,5
6051,10789,5
6051,13614,5
8423,3230,4
8423,237,2
8423,11104,4
8423,7740,4
8423,2999,3
8423,2699,5
8423,1814,3
8423,11650,5
8423,13099,5
10336,11083,5
10336,5786,5
10336,7874,4
10336,2629,5
10336,4926,5
10336,12388,5
10336,20675,5
10336,2711,5
5527,6282,4
5527,14099,5
10503,9283,4
10503,4587,5
3292,5670,5
3292,745,5
3292,16088,5
3292,960,5
3292,18552,5
1227,17118,5
1227,24806,5
1227,497,5
1227,5056,1
1227,2141,5
1227,6810,5
1227,5659,5
1227,10269,5
1227,5037,4
3388,2215,3
3388,3479,5
6531,1793,5
6531,1108,3
6531,7685,3
6531,8920,5
6531,3279,3
6531,16726,5
6531,1286,5
6531,5131,2
8380,2711,3
8380,3939,3
8380,2811,5
1658,3537,5
1658,879,5
1658,1805,5
10213,1759,4
10213,6470,2
10213,16890,5
10213,2772,4
2776,7171,4
2776,228,5
2776,2338,5
2776,960,5
2776,321,5
2776,1159,5
2776,1053,5
7118,502,5
7118,10264,5
7709,173,5
7709,8431,5
7709,5977,5
7709,18490,5
3764,1053,5
3764,16226,5
3764,2711,5
3764,4537,1
6204,17698,5
6204,10818,4
6204,2320,5
6204,246,4
6204,16376,5
8411,1053,5
8411,2592,5
8411,164,4
8411,6231,5
8411,21,5
8411,4309,5
676,736,4
676,6574,5
676,27196,5
676,3466,5
1424,13689,5
1424,1358,5
1424,3628,5
11433,3071,4
11433,34,5
11433,12760,5
11433,2711,5
1602,879,5
1602,3539,5
1602,5328,5
1602,1789,5
1602,13451,3
9939,9834,5
9939,5380,4
9939,2912,5
9939,1114,5
9939,24978,4
2258,21106,5
2258,8099,5
2258,2075,5
2258,3838,5
2258,1112,5
2258,26532,5
11008,13527,5
11008,3547,1
11008,21,2
11008,4162,5
9389,928,5
9389,4444,4
9389,4398,5
9389,3128,1
4608,10897,3
4608,1914,5
4608,2066,5
9407,3002,5
9407,1984,2
9407,16836,5
10729,5100,5
10729,16408,5
10729,10553,5
6588,3002,5
6588,2711,5
6588,7436,3
94,11115,5
94,17,5
94,1053,5
94,161,5
94,6088,5
5559,1929,5
5559,1053,5
5559,12679,4
5559,7237,5
5559,4991,5
5559,3094,4
8162,2131,5
8162,7489,4
8162,22837,5
8162,9871,4
8162,8075,4
6015,17645,4
6015,24512,5
8140,12587,5
8140,26020,5
8140,4466,5
8140,3100,5
8140,12045,5
8140,430,5
8140,11455,5
10926,228,5
10926,1853,5
10926,452,5
10926,2716,5
10926,18141,5
10926,5101,5
4853,1225,5
4853,13514,5
4853,15066,5
4853,1529,5
4853,1417,4
4853,11859,5
4853,1086,5
4853,1053,5
4853,8989,5
4853,6843,4
10160,6954,5
10160,21694,5
10160,14263,5
10160,5159,5
9704,1053,5
9704,14946,5
8967,1762,5
8967,2711,5
8967,3618,3
8967,15078,5
8967,22,5
8967,2110,5
8967,1355,4
8967,18419,5
6198,8239,5
6198,1316,5
6198,5811,4
3373,2269,3
3373,2711,5
3373,3443,5
6126,6058,2
6126,15106,5
8175,2409,5
8175,21754,5
8175,9308,5
8175,3519,5
6387,23086,5
6387,16634,5
6387,5973,5
6387,2735,5
6387,28284,5
9359,8089,4
9359,1053,4
9359,3025,5
9359,8325,5
9359,21372,4
9359,15763,4
9359,21,5
9359,228,4
9581,10358,5
9581,3503,5
9581,7797,5
9581,13210,5
9581,1558,4
9581,20190,5
9581,504,5
1821,1164,5
1821,5840,5
1821,21542,5
3488,6900,5
3488,4300,5
3488,15112,5
3488,4346,5
3488,743,5
3488,21757,5
1891,11560,5
1891,813,5
1891,28539,5
67,3616,1
67,1164,5
67,15112,5
5842,3539,5
5842,5649,5
5842,8676,5
3510,9441,5
3510,2711,5
3510,2288,4
9066,23092,2
9066,8205,2
9066,1415,5
9066,5954,5
9066,11521,1
9066,389,3
9066,6756,2
1402,7403,5
1402,27855,5
1402,1699,5
5706,15929,5
5706,1053,5
5706,6164,5
5706,19713,3
5515,1053,5
5515,168,5
5515,87,1
7869,17715,5
7869,12280,4
7869,21028,3
7977,1596,5
7977,2645,5
7977,27438,5
1694,25046,5
1694,17319,5
1694,7197,5
8142,79,5
8142,3,5
8142,23375,5
8142,6262,5
8142,3106,5
3805,5322,5
3805,20500,5
3805,3733,5
6607,5267,3
6607,3793,2
6607,1700,1
6607,3605,4
6607,326,1
10745,1989,4
10745,1053,4
10745,6365,4
4914,14997,1
4914,13451,5
4914,10427,5
5876,20602,5
5876,8229,5
5876,14421,5
5876,2095,2
5876,6092,5
5876,6469,5
5876,1596,5
5876,27466,5
5876,1579,5
5876,7880,5
5876,4947,5
5876,4256,5
3156,7952,5
3156,2865,3
3156,5396,5
3156,1668,5
3156,5411,5
3156,9159,5
3156,3549,5
3156,8592,3
3156,18691,5
3156,5654,5
3156,979,5
3156,1415,5
3156,2164,5
3156,8332,5
3156,1716,5
293,2893,2
293,28094,3
293,1228,5
293,947,5
293,9187,4
8343,23522,5
8343,10883,4
8343,1596,5
8343,329,5
8343,15831,5
1355,1053,5
1355,5409,5
1355,6211,5
4273,1839,5
4273,5385,5
4273,11338,5
2935,6409,5
2935,22349,5
2935,16599,5
2935,4262,5
2935,722,5
2935,828,5
2935,4697,5
4655,9564,5
4655,26344,5
4655,11382,5
4655,7021,5
4655,3601,5
4655,8578,5
4655,11345,5
7789,2199,5
7789,21801,1
7789,3794,5
670,834,5
670,4880,5
670,24001,5
670,6644,4
670,19988,3
8100,12333,5
8100,10800,5
8100,12508,5
719,21201,5
719,2653,5
719,1136,2
5132,26504,5
5132,21919,5
1203,15264,4
1203,6099,4
1203,10234,5
1203,12931,5
1203,6140,5
1203,2137,4
1203,3680,5
1203,1386,5
1203,11592,5
1203,27196,5
10272,4952,2
10272,3775,5
10272,9767,5
10272,2903,5
2681,7001,5
2681,3812,5
2681,10340,5
2178,20753,4
2178,2711,4
2178,6011,5
2178,3660,5
5077,2772,4
5077,6698,3
5077,20350,3
4470,17371,5
4470,9177,1
4470,228,2
3173,15805,5
3173,1053,5
3173,9442,4
3173,2474,5
9610,119,5
9610,663,5
9610,2121,5
9610,1275,5
8912,15763,5
8912,3285,5
8912,4773,5
8912,1415,5
3761,9438,5
3761,13070,4
3761,3106,5
3761,25311,5
5562,17219,5
5562,8338,5
5562,2101,5
5562,44,5
5562,48,5
5562,20852,5
5750,1989,5
5750,1802,5
7873,6919,5
7873,2212,5
7873,8223,5
7873,220,5
7873,17445,5
7873,3576,5
7873,1009,4
7873,450,5
7873,294,5
7873,13233,5
7398,17465,5
7398,3616,5
7398,1289,5
7398,5953,5
7398,26427,5
7914,5254,5
7914,1053,5
7914,1123,5
10847,8455,4
10847,4046,4
10847,25211,4
10847,2798,4
10912,3942,2
10912,19134,5
10912,2474,2
10912,796,1
10912,8639,5
3181,1789,5
3181,8274,5
3181,3521,5
2101,27115,5
2101,413,3
2101,8348,4
2101,8282,5
5697,8690,5
5697,6935,5
5697,2131,5
2803,10779,5
2803,24858,5
2803,579,5
2803,12931,5
2803,228,5
2803,12239,5
2286,374,5
2286,417,5
2286,160,5
2286,10236,5
2286,9907,5
5222,3443,5
5222,1051,5
8029,51,5
8029,18697,3
8029,15930,3
7082,808,5
7082,20962,5
7082,17907,5
7082,9509,5
7082,10451,3
8800,259,5
8800,3562,5
8800,228,5
11086,8573,5
11086,3120,3
11086,13580,5
11086,17031,4
11086,2222,3
7686,3069,4
7686,30,4
7686,8027,5
7686,13758,5
6988,1237,5
6988,5204,4
6988,12931,5
6988,1033,5
8774,2064,3
8774,9826,5
8774,19134,5
8774,220,5
3295,8846,5
3295,5994,5
3295,25381,5
3295,17647,5
3295,23164,4
5768,2300,5
5768,10872,4
5768,12931,4
3684,2757,5
3684,10203,5
3684,553,5
684,2579,5
684,4507,5
684,22696,4
684,3850,4
684,10719,5
684,268,5
684,1801,1
684,11507,1
3075,168,4
3075,2208,3
3075,12970,3
3075,112,4
3075,1869,4
3075,5590,3
3075,3708,3
3075,932,4
3075,164,4
3075,2172,4
5215,12080,2
5215,580,5
5215,228,5
1702,4466,4
1702,3211,3
1702,20063,5
1702,6470,5
4410,11550,3
4410,1569,5
4410,15243,5
4410,5990,4
4410,556,4
4410,2368,5
4410,9509,5
4410,10496,5
4410,5138,5
2289,3322,5
2289,5383,5
2289,1695,5
6189,1568,5
6189,6883,5
7039,556,5
7039,2979,5
7039,3503,5
10733,228,5
10733,12085,5
10733,2403,5
10733,18251,5
4483,7664,2
4483,27383,5
4483,12931,5
8872,10855,5
8872,6317,5
8872,998,5
3035,14519,5
3035,1343,5
3035,12825,4
3035,1293,5
3035,3122,5
2476,165,2
2476,1266,4
2476,2302,3
2476,13824,4
1190,14167,5
1190,6814,4
1190,10616,5
1190,784,3
2762,14513,5
2762,4309,5
2762,3317,5
4245,27038,1
4245,3079,5
4245,17,4
4245,8748,5
2839,3944,5
2839,12510,5
2839,6858,5
1441,10766,4
1441,8452,4
1441,13210,1
1441,16004,4
2703,6656,3
2703,11754,5
2703,10326,5
2703,7702,5
4982,15122,5
4982,16675,5
4982,6423,1
4982,808,5
4982,26011,5
4982,6343,5
9062,28020,5
9062,6954,5
9062,8456,5
9062,9741,5
9062,15521,5
9062,11387,5
9062,14933,5
3437,1029,5
3437,12702,5
3437,13357,5
3437,6377,5
3437,12883,5
3437,7286,5
3437,10011,5
3437,16954,5
3437,23887,5
7041,21,5
7041,21689,4
7041,5980,4
7041,6606,4
7041,1918,4
7041,5937,5
7041,4481,4
7041,2300,5
7041,5707,5
7041,3069,4
7041,18780,4
7041,597,5
7041,1197,4
7041,431,3
7041,5565,5
7041,1989,4
7041,23869,5
7041,13297,4
7041,1597,5
7041,17825,4
7041,15481,4
11292,20863,5
11292,3706,5
11292,11118,5
11292,5983,5
11292,8710,5
8723,2804,5
8723,17311,5
8723,9113,5
8723,960,5
8723,228,5
8723,1668,5
8723,10331,5
10838,664,5
10838,5832,5
10838,12028,3
10838,1093,5
10838,43,5
10838,3974,5
10838,2056,5
10838,3304,5
4304,545,5
4304,8710,5
4304,12628,5
6091,11038,5
6091,902,5
6091,5448,4
6091,456,5
6091,2838,5
8747,1556,5
8747,25535,3
8747,2709,5
8747,37,5
8747,1839,5
4051,16858,5
4051,269,5
4051,3623,5
4051,21893,5
4051,17011,4
4051,1400,4
4051,23871,4
2923,1053,5
2923,228,5
2923,1101,5
2923,641,5
2923,2764,5
2923,15829,5
2923,1365,3
2923,168,5
2923,1743,5
2923,11105,5
2923,7480,3
2923,375,5
2923,5636,5
11064,15406,5
11064,8483,5
11064,4948,5
11064,6984,5
10321,10860,4
10321,18801,2
10321,2540,5
10321,3373,5
10321,28000,2
4671,2649,5
4671,228,5
2209,5133,5
2209,3608,5
2209,1053,5
2209,680,5
2209,13233,5
3407,1289,5
3407,11496,4
3407,19223,5
3407,11589,5
3407,17,4
3407,7612,5
6626,14858,5
6626,3204,5
6626,4594,5
6626,577,5
6626,291,5
7225,1053,5
7225,16279,5
7225,19020,5
7225,14106,4
7225,11063,5
7225,1097,5
7225,21634,5
4858,8308,5
4858,60,5
4858,17,5
8393,1002,5
8393,1367,5
8393,913,5
8393,139,5
8393,1943,5
8393,10854,5
8393,1944,5
3723,4140,5
3723,10343,5
3723,228,5
3723,12769,5
2545,6235,5
2545,30,5
2545,8095,5
2545,3547,5
2545,4914,5
2545,9834,5
2545,27008,3
3444,20317,3
3444,269,5
5620,3340,5
5620,2579,4
5620,228,5
5620,16392,5
5620,3779,5
6194,3079,5
6194,3923,5
6194,13882,5
7459,3144,1
7459,164,5
7459,13833,5
946,316,5
946,1970,5
946,2707,5
946,93,5
946,6917,5
7057,444,3
7057,21,5
7057,4839,4
7057,11259,5
7057,10416,4
7057,14459,4
7057,2058,5
7057,12743,5
7057,27293,5
10229,21156,5
10229,1771,3
10229,1393,3
10229,4665,5
10229,9007,5
10229,1550,5
10229,3485,5
10229,3471,5
10229,8659,5
10071,11141,5
10071,982,3
10071,1544,4
10071,8007,5
10071,289,5
10071,5269,4
10071,16098,4
9712,10027,4
9712,8620,4
1218,16964,4
1218,22637,5
1218,3495,5
1218,12557,5
11241,6423,5
11241,3944,5
11241,6750,5
11241,1802,5
11241,177,5
11241,431,5
9491,9326,5
9491,2164,3
3121,688,4
3121,8936,5
3121,8072,1
3121,346,5
10995,26514,4
10995,2140,5
10995,2876,5
9298,2031,5
9298,20923,5
9298,3079,5
3998,25374,4
3998,1032,5
3998,8781,1
3998,6317,5
3998,10281,3
3998,4597,5
3998,4512,5
3998,11628,4
3998,3897,5
6336,15423,5
6336,4310,4
6336,12690,3
6336,1300,4
6336,23106,4
6336,6251,5
6336,3414,2
6336,24928,4
6336,3494,5
6336,22825,5
6336,22561,5
6336,10947,5
6336,10856,4
6336,19547,1
6336,6150,4
6336,4106,5
6336,14251,5
6336,25542,4
7970,328,5
7970,613,5
7970,5660,5
7970,228,5
1043,58,5
1043,1535,5
1043,260,5
7014,26700,5
7014,431,5
7014,5386,5
11272,8676,5
11272,3214,5
11272,1086,5
3112,17442,5
3112,24024,5
3112,626,5
3112,1576,5
3112,17008,5
3112,6000,5
3112,11306,5
8485,1721,5
8485,22149,3
8485,19451,5
8485,1269,2
8485,9173,4
8485,15223,5
8485,12917,5
8485,1438,5
8485,3608,2
8485,15430,5
8485,4138,5
8485,18732,4
9794,14026,4
9794,5588,3
9794,10752,5
9794,11043,5
1116,25336,4
1116,3794,5
781,1554,4
781,536,5
781,2178,4
781,16439,3
781,3499,5
781,3079,5
11325,11743,5
11325,6529,4
11325,4019,4
11325,1570,5
11325,3544,2
11325,1053,5
11325,2898,5
11325,23,3
11325,4466,5
923,6126,5
923,14695,5
923,6455,5
923,3079,5
1583,2819,4
1583,808,5
1583,2315,5
4290,10518,4
4290,947,5
4290,12177,5
4290,19908,4
6239,4696,4
6239,5852,3
6239,1223,4
6239,1597,4
6239,6952,3
6239,9672,4
674,6042,5
674,12483,5
674,5470,5
674,8191,5
7739,11491,5
7739,10352,5
7739,23468,5
4755,13871,5
4755,7045,5
4755,9099,5
4755,5826,5
2826,13343,5
2826,4671,1
2826,5856,5
2826,744,3
9894,6342,5
9894,8215,4
9894,2709,5
9894,3885,5
9894,16776,5
6155,13029,5
6155,7240,5
7858,8459,5
7858,11500,5
8099,358,4
8099,7081,4
8099,3676,4
8099,1613,4
8099,10423,4
595,15657,4
595,1053,5
595,14798,5
595,22468,5
595,20952,5
595,19434,5
595,24592,5
595,18982,2
595,12873,5
595,25349,3
347,11672,4
347,17318,3
347,23603,1
347,4300,5
5455,10872,5
5455,4300,5
5455,13343,4
5455,1106,5
5455,28755,5
2950,3453,5
2950,3729,5
2950,9295,5
2950,928,5
2950,1164,5
2950,12265,5
2950,5987,5
11279,3100,5
11279,3933,5
11279,4480,5
9997,18273,4
9997,4628,4
9997,15429,4
9997,518,5
9997,3340,4
9997,9075,3
3841,10464,5
3841,22890,5
3841,17039,5
3841,13328,5
3841,27155,5
7556,2675,5
7556,206,5
7556,2726,5
7556,26217,5
7556,259,5
7556,23011,5
10869,11732,5
10869,3079,5
10869,2761,4
1941,17646,4
1941,12408,4
1941,2047,4
1941,28012,4
1941,7886,5
1941,2555,5
1941,3151,5
1941,878,5
6952,3503,5
6952,10869,5
6952,21093,5
6952,577,5
2232,2884,5
2232,1913,5
2232,19723,5
2232,14283,5
2232,22234,5
2232,452,5
2232,79,5
8960,1325,4
8960,3012,1
8960,12450,1
8960,7769,5
8960,228,3
8960,3934,3
8960,8307,5
8960,2711,3
8960,722,4
8960,1257,1
8960,7102,5
8960,213,2
8960,22881,5
4367,688,5
4367,1053,5
4367,5160,5
4367,4115,4
4367,28341,5
4367,8191,4
11373,3079,4
11373,27220,5
11373,4508,4
8498,4494,5
8498,23320,5
8498,15875,1
8498,3079,5
5187,21373,1
5187,18308,5
5187,3079,5
8614,1053,5
8614,6920,5
8614,18728,5
8614,1129,5
10000,1242,5
10000,1160,5
10000,1726,5
10000,536,5
3280,1053,5
3280,5887,3
3280,5380,1
3280,25975,5
3280,1058,4
3280,4071,5
6495,3244,5
6495,19678,4
6495,20973,5
6495,21008,5
6495,4985,5
6495,1353,4
6495,17945,5
6495,2066,3
6495,12615,3
6495,27726,5
6495,5590,5
6495,11095,5
6495,2220,5
3190,9514,2
3190,3218,1
3190,6954,4
3190,1442,5
3190,3079,5
3190,18815,4
3190,1723,5
3190,1130,5
3190,4065,5
3190,1760,5
3190,1266,3
3190,16009,5
3190,3224,4
3190,3539,5
3190,5432,5
3190,21,4
3190,5481,5
3190,3096,5
3217,9176,4
3217,2603,5
3217,93,5
3217,2315,5
1354,2300,5
1354,2785,3
1354,5160,4
1354,4804,4
1354,6168,4
1354,745,5
1354,1111,3
1354,9918,4
1354,228,4
10918,8500,5
10918,22,5
10918,1053,5
10918,21176,5
1813,7583,5
1813,7821,5
1813,7825,5
1813,6020,5
4226,1677,4
4226,22644,3
4226,20420,2
10785,4871,5
10785,6108,5
10785,926,5
10785,43,5
10785,3745,5
9836,13232,5
9836,1668,5
9836,228,5
9836,10234,5
7467,284,5
7467,715,4
7467,2711,1
7467,3762,1
785,17467,5
785,18073,5
785,1723,5
785,7837,5
785,25011,5
785,168,5
785,12999,5
271,5377,5
271,5285,5
271,3079,5
717,10452,5
717,21833,5
717,11929,5
717,5645,5
717,4456,5
717,7263,3
9611,1990,5
9611,6423,5
9611,2419,5
9611,6184,5
8358,3695,5
8358,8007,5
8358,1243,5
4144,10257,5
4144,3775,5
4144,926,5
4144,12231,5
1830,129,5
1830,16802,5
8933,3596,5
8933,228,5
8933,10127,5
8933,6862,5
8933,8564,5
8933,3230,5
8933,25518,5
8933,8528,4
8933,1237,5
8933,9367,5
8933,1651,5
8933,1266,5
1006,2178,4
1006,11684,5
1006,23837,2
1006,2711,5
10668,3565,5
10668,387,5
10668,17754,5
10668,3674,5
9425,16876,5
9425,9663,5
9425,27937,5
9425,11006,5
241,6394,4
241,8191,5
241,6557,5
241,6948,5
2577,1477,5
2577,18111,5
2577,4823,4
2577,12667,5
2577,13482,5
10927,10035,5
10927,6696,5
10927,1316,5
10927,12667,5
7604,12667,5
7604,12656,5
7604,7452,5
7270,212,5
7270,19649,5
7270,344,5
7270,2711,5
7270,5439,5
7270,3848,5
7270,28016,5
1905,887,5
1905,1390,5
1905,12667,5
1905,23318,5
9326,6449,5
9326,7828,5
9326,43,5
9326,173,5
9326,26990,4
9326,3788,4
9469,7076,4
9469,11697,5
9469,6180,5
9469,5138,5
8290,12885,5
8290,5831,5
8290,891,5
7919,28342,5
7919,6093,4
7919,1190,4
7919,18062,5
7919,12697,5
1716,12560,4
1716,4279,3
1716,228,3
1716,20753,5
11130,22895,3
11130,26468,5
11130,10268,5
11130,12641,5
11130,504,5
11130,2131,5
9937,12085,5
9937,17766,5
9937,25728,5
9937,7090,5
9937,4313,5
9937,11813,5
4002,852,5
4002,431,2
4002,22,5
6591,1454,5
6591,2270,5
6591,5579,5
6591,4266,5
6591,389,5
6591,15156,5
6591,6496,5
6591,1125,5
7752,1286,5
7752,6341,5
7752,2116,4
7306,9643,5
7306,1511,4
7306,21173,5
7306,2645,5
7306,2798,5
8537,4420,5
8537,17601,5
8537,13883,5
6545,9828,5
6545,17350,5
6545,6326,5
6545,6962,5
6545,18232,2
6545,14360,3
6545,6262,5
6545,1099,5
6545,2955,5
6545,10067,5
118,1395,5
118,17,5
118,2036,5
118,15371,5
118,13641,5
2643,15333,5
2643,351,5
2643,24805,5
2643,2133,5
2643,134,5
2643,16553,5
2643,11680,5
2643,2871,5
2643,7467,5
7383,3812,5
7383,3923,5
7383,4233,4
7383,5940,5
3689,23424,2
3689,10385,5
3689,1053,5
3689,3958,2
11374,5377,5
11374,1053,5
11374,1033,4
83,2711,5
83,1053,5
83,6878,4
5971,189,5
5971,12316,4
5971,13851,5
5971,22,4
5971,3215,5
5971,1439,3
5971,588,4
5971,4282,5
5971,8961,5
5971,5724,4
5971,2330,3
5971,1642,4
5971,4950,4
5971,10688,5
5971,3105,5
5578,295,5
5578,2409,5
5578,8558,5
5578,3046,5
9214,431,5
9214,247,5
9214,3079,5
3823,1053,5
3823,21,5
3823,22,5
3823,24365,5
3677,26110,5
3677,6331,5
3677,11296,5
3677,20797,5
3677,14614,5
6439,9146,5
6439,6487,5
6439,4458,5
985,10898,5
985,4388,2
985,22116,5
6304,235,5
6304,4494,5
6304,4584,5
6304,15759,5
6304,1996,3
6304,27455,1
6304,92,3
6304,3098,5
6304,2555,5
2621,3079,5
2621,21527,5
2621,2028,5
6625,22505,5
6625,1749,5
6625,5643,5
6625,21798,5
6625,6744,2
8248,770,5
8248,24002,5
8248,1301,5
8248,707,5
9946,228,5
3954,1269,5
3954,8558,5
3954,1183,5
3954,2353,5
5670,20953,5
5670,20286,1
5670,7017,4
3900,8558,5
3900,12678,5
3900,5524,5
8890,12838,5
8890,431,5
8890,691,4
8890,3669,4
8890,4511,4
8890,22803,5
8890,1662,5
9556,18737,5
9556,2649,5
9556,747,3
3938,4224,5
3938,14377,1
3938,6390,5
3938,21712,5
3938,259,5
1450,3766,4
1450,6653,3
1450,13466,5
